DATE,N,Q,A,TRI,OD
2021-03-11 4:00:00,6.75,390.00,2286.82,80.00,2.60
2021-03-11 5:00:00,6.75,390.00,2285.86,80.00,2.60
2021-03-11 6:00:00,6.75,390.00,2285.15,80.00,2.60
2021-03-11 7:00:00,6.75,390.00,2284.63,80.00,2.60
2021-03-11 8:00:00,6.75,390.00,2284.68,80.00,2.60
2021-03-11 9:00:00,6.75,390.00,2283.95,80.00,2.60
2021-03-11 10:00:00,6.75,390.00,2283.99,80.00,2.60
2021-03-11 11:00:00,6.75,390.00,2283.84,80.00,2.60
2021-03-11 12:00:00,6.75,390.00,2283.55,80.00,2.60
2021-03-11 13:00:00,6.76,390.00,2283.63,80.00,2.60
2021-03-11 14:00:00,6.76,390.00,2283.85,80.00,2.60
2021-03-11 15:00:00,6.76,390.00,2283.58,80.00,2.60
2021-03-11 16:00:00,6.76,390.00,2283.57,80.00,2.60
2021-03-11 17:00:00,6.76,390.00,2283.51,80.00,2.60
2021-03-11 18:00:00,6.76,390.00,2283.33,80.00,2.60
2021-03-11 19:00:00,6.76,390.00,2283.30,80.00,2.60
2021-03-11 20:00:00,6.76,390.00,2283.27,80.00,2.60
2021-03-11 21:00:00,6.76,390.00,2283.12,80.00,2.60
2021-03-11 22:00:00,6.76,390.00,2283.03,80.00,2.60
2021-03-11 23:00:00,6.76,390.00,2283.12,80.00,2.60
2021-03-12 0:00:00,6.75,390.00,2282.79,80.00,2.60
2021-03-12 1:00:00,6.75,390.00,2282.79,80.00,2.60
2021-03-12 2:00:00,6.75,390.00,2282.79,80.00,2.60
2021-03-12 3:00:00,6.75,390.00,2282.79,80.00,2.60
2021-03-12 4:00:00,6.75,390.00,2282.79,80.00,2.60
2021-03-12 5:00:00,6.75,390.00,2282.79,80.00,2.60
2021-03-12 6:00:00,6.75,390.00,2282.79,80.00,2.60
2021-03-12 7:00:00,6.75,390.00,2282.79,80.00,2.60
2021-03-12 8:00:00,6.75,390.00,2282.79,80.00,2.60
2021-03-12 9:00:00,6.75,390.00,2282.79,80.00,2.60
2021-03-12 10:00:00,6.75,390.00,2282.79,80.00,2.60
2021-03-12 11:00:00,6.75,390.00,2282.79,80.00,2.60
2021-03-12 12:00:00,6.71,390.00,2907.07,421.00,2.60
2021-03-12 13:00:00,6.54,390.00,2753.25,421.00,2.60
2021-03-12 14:00:00,6.52,390.00,2751.01,421.00,2.60
2021-03-12 15:00:00,6.52,390.00,2747.72,421.00,2.60
2021-03-12 16:00:00,6.52,390.00,2744.89,421.00,2.60
2021-03-12 17:00:00,6.53,390.00,2742.93,421.00,2.60
2021-03-12 18:00:00,6.53,390.00,2741.56,421.00,2.60
2021-03-12 19:00:00,6.53,390.00,2740.54,421.00,2.60
2021-03-12 20:00:00,6.54,390.00,2739.80,421.00,2.60
2021-03-12 21:00:00,6.54,390.00,2739.25,421.00,2.60
2021-03-12 22:00:00,6.54,390.00,2738.79,421.00,2.60
2021-03-12 23:00:00,6.54,390.00,2738.41,421.00,2.60
2021-03-13 0:00:00,6.54,390.00,2738.09,421.00,2.60
2021-03-13 1:00:00,6.54,390.00,2737.81,421.00,2.60
2021-03-13 2:00:00,6.54,390.00,2737.58,421.00,2.60
2021-03-13 3:00:00,6.54,390.00,2737.36,421.00,2.60
2021-03-13 4:00:00,6.55,390.00,2737.16,421.00,2.60
2021-03-13 5:00:00,6.55,390.00,2736.98,421.00,2.60
2021-03-13 6:00:00,6.55,390.00,2736.80,421.00,2.60
2021-03-13 7:00:00,6.55,390.00,2736.64,421.00,2.60
2021-03-13 8:00:00,6.55,390.00,2736.49,421.00,2.60
2021-03-13 9:00:00,6.55,390.00,2736.34,421.00,2.60
2021-03-13 10:00:00,6.55,390.00,2736.20,421.00,2.60
2021-03-13 11:00:00,6.55,390.00,2736.07,421.00,2.60
2021-03-13 12:00:00,6.54,390.00,2732.59,421.00,2.60
2021-03-13 13:00:00,6.54,390.00,2732.59,421.00,2.60
2021-03-13 14:00:00,6.54,390.00,2732.59,421.00,2.60
2021-03-13 15:00:00,6.54,390.00,2732.59,421.00,2.60
2021-03-13 16:00:00,6.54,390.00,2732.59,421.00,2.60
2021-03-13 17:00:00,6.54,390.00,2732.59,421.00,2.60
2021-03-13 18:00:00,6.54,390.00,2732.59,421.00,2.60
2021-03-13 19:00:00,6.54,390.00,2732.59,421.00,2.60
2021-03-13 20:00:00,6.54,390.00,2732.59,421.00,2.60
2021-03-13 21:00:00,6.54,390.00,2732.59,421.00,2.60
2021-03-13 22:00:00,6.54,390.00,2732.59,421.00,2.60
2021-03-13 23:00:00,6.54,390.00,2732.59,421.00,2.60
2021-03-14 0:00:00,6.54,390.00,2887.69,600.00,2.60
2021-03-14 1:00:00,6.58,390.00,2873.44,600.00,2.60
2021-03-14 2:00:00,6.66,390.00,2869.30,600.00,2.60
2021-03-14 3:00:00,6.71,390.00,2864.36,600.00,2.60
2021-03-14 4:00:00,6.74,390.00,2860.50,600.00,2.60
2021-03-14 5:00:00,6.76,390.00,2857.72,600.00,2.60
2021-03-14 6:00:00,6.77,390.00,2855.70,600.00,2.60
2021-03-14 7:00:00,6.78,390.00,2854.55,600.00,2.60
2021-03-14 8:00:00,6.79,390.00,2853.58,600.00,2.60
2021-03-14 9:00:00,6.79,390.00,2852.85,600.00,2.60
2021-03-14 10:00:00,6.79,390.00,2852.31,600.00,2.60
2021-03-14 11:00:00,6.80,390.00,2851.83,600.00,2.60
2021-03-14 12:00:00,6.80,390.00,2851.62,600.00,2.60
2021-03-14 13:00:00,6.80,390.00,2851.40,600.00,2.60
2021-03-14 14:00:00,6.80,390.00,2851.20,600.00,2.60
2021-03-14 15:00:00,6.80,390.00,2851.06,600.00,2.60
2021-03-14 16:00:00,6.80,390.00,2850.93,600.00,2.60
2021-03-14 17:00:00,6.80,390.00,2850.82,600.00,2.60
2021-03-14 18:00:00,6.80,390.00,2850.73,600.00,2.60
2021-03-14 19:00:00,6.80,390.00,2850.64,600.00,2.60
2021-03-14 20:00:00,6.80,390.00,2850.57,600.00,2.60
2021-03-14 21:00:00,6.80,390.00,2850.50,600.00,2.60
2021-03-14 22:00:00,6.80,390.00,2850.44,600.00,2.60
2021-03-14 23:00:00,6.80,390.00,2850.38,600.00,2.60
2021-03-15 0:00:00,6.80,390.00,2760.64,600.00,2.60
2021-03-15 1:00:00,6.77,390.00,2626.79,600.00,2.60
2021-03-15 2:00:00,6.66,390.00,2490.27,600.00,2.60
2021-03-15 3:00:00,6.49,390.00,2356.76,600.00,2.60
2021-03-15 4:00:00,6.28,390.00,2224.34,600.00,2.60
2021-03-15 5:00:00,6.05,390.00,2103.91,600.00,2.60
2021-03-15 6:00:00,5.80,390.00,1987.19,600.00,2.60
2021-03-15 7:00:00,5.54,390.00,1878.92,600.00,2.60
2021-03-15 8:00:00,5.27,390.00,1772.37,600.00,2.60
2021-03-15 9:00:00,5.00,390.00,1671.70,600.00,2.60
2021-03-15 10:00:00,4.70,390.00,1582.16,600.00,2.60
2021-03-15 11:00:00,4.40,390.00,1496.43,600.00,2.60
2021-03-15 12:00:00,4.08,390.00,1462.40,600.00,2.60
2021-03-15 13:00:00,3.73,390.00,1425.05,600.00,2.60
2021-03-15 14:00:00,3.38,390.00,1433.82,600.00,2.60
2021-03-15 15:00:00,3.16,390.00,1401.56,600.00,2.60
2021-03-15 16:00:00,3.08,390.00,1425.69,600.00,2.60
2021-03-15 17:00:00,3.04,390.00,1434.55,600.00,2.60
2021-03-15 18:00:00,3.02,390.00,1419.23,600.00,2.60
2021-03-15 19:00:00,3.00,390.00,1415.66,600.00,2.60
2021-03-15 20:00:00,2.99,390.00,1295.50,600.00,2.60
2021-03-15 21:00:00,2.98,390.00,1384.35,600.00,2.60
2021-03-15 22:00:00,2.97,390.00,1347.06,600.00,2.60
2021-03-15 23:00:00,2.96,390.00,1297.84,600.00,2.60
2021-03-16 0:00:00,2.94,390.00,1362.77,600.00,2.60
2021-03-16 1:00:00,2.95,390.00,1320.67,600.00,2.60
2021-03-16 2:00:00,2.95,390.00,1281.83,600.00,2.60
2021-03-16 3:00:00,2.95,390.00,1246.84,600.00,2.60
2021-03-16 4:00:00,2.94,390.00,1215.79,600.00,2.60
2021-03-16 5:00:00,2.93,390.00,1188.57,600.00,2.60
2021-03-16 6:00:00,2.92,390.00,1165.21,600.00,2.60
2021-03-16 7:00:00,2.91,390.00,1294.42,600.00,2.60
2021-03-16 8:00:00,2.91,390.00,1281.58,600.00,2.60
2021-03-16 9:00:00,2.94,390.00,1107.71,600.00,2.60
2021-03-16 10:00:00,2.94,390.00,1232.55,600.00,2.60
2021-03-16 11:00:00,2.93,390.00,1289.88,600.00,2.60
2021-03-16 12:00:00,2.95,390.00,1277.02,600.00,2.60
2021-03-16 13:00:00,2.97,390.00,1270.53,600.00,2.60
2021-03-16 14:00:00,2.98,390.00,1260.15,600.00,2.60
2021-03-16 15:00:00,2.99,390.00,1236.73,600.00,2.60
2021-03-16 16:00:00,2.99,390.00,1194.38,600.00,2.60
2021-03-16 17:00:00,2.99,390.00,1099.91,600.00,2.60
2021-03-16 18:00:00,3.00,390.00,1056.96,600.00,2.60
2021-03-16 19:00:00,2.96,390.00,1162.17,600.00,2.60
2021-03-16 20:00:00,2.98,390.00,1273.87,600.00,2.60
2021-03-16 21:00:00,2.98,390.00,1217.14,600.00,2.60
2021-03-16 22:00:00,2.99,390.00,1131.91,600.00,2.60
2021-03-16 23:00:00,3.00,390.00,1207.71,600.00,2.60
2021-03-17 0:00:00,3.00,390.00,1163.68,600.00,2.60
2021-03-17 1:00:00,3.01,390.00,1223.78,600.00,2.60
2021-03-17 2:00:00,3.00,390.00,1212.69,600.00,2.60
2021-03-17 3:00:00,3.01,390.00,1173.46,600.00,2.60
2021-03-17 4:00:00,3.01,390.00,1330.79,600.00,2.60
2021-03-17 5:00:00,3.01,390.00,1180.45,600.00,2.60
2021-03-17 6:00:00,3.01,390.00,1164.77,600.00,2.60
2021-03-17 7:00:00,3.02,390.00,1160.49,600.00,2.60
2021-03-17 8:00:00,3.03,390.00,1132.49,600.00,2.60
2021-03-17 9:00:00,3.03,390.00,1106.07,600.00,2.60
2021-03-17 10:00:00,3.02,390.00,1081.16,600.00,2.60
2021-03-17 11:00:00,3.02,390.00,1153.97,600.00,2.60
2021-03-17 12:00:00,3.02,390.00,1155.55,600.00,2.60
2021-03-17 13:00:00,3.03,390.00,1117.03,600.00,2.60
2021-03-17 14:00:00,3.03,390.00,1141.12,600.00,2.60
2021-03-17 15:00:00,3.04,390.00,1110.22,600.00,2.60
2021-03-17 16:00:00,3.04,390.00,1133.70,600.00,2.60
2021-03-17 17:00:00,3.04,390.00,1119.98,600.00,2.60
2021-03-17 18:00:00,3.04,390.00,1135.40,600.00,2.60
2021-03-17 19:00:00,3.05,390.00,1091.42,600.00,2.60
2021-03-17 20:00:00,3.05,390.00,1126.48,600.00,2.60
2021-03-17 21:00:00,3.05,390.00,1117.39,600.00,2.60
2021-03-17 22:00:00,3.05,390.00,1109.20,600.00,2.60
2021-03-17 23:00:00,3.05,390.00,1122.22,600.00,2.60
2021-03-18 0:00:00,3.05,390.00,1073.05,600.00,2.60
2021-03-18 1:00:00,3.05,390.00,1083.75,600.00,2.60
2021-03-18 2:00:00,3.06,390.00,1088.39,600.00,2.60
2021-03-18 3:00:00,3.06,390.00,1091.03,600.00,2.60
2021-03-18 4:00:00,3.06,390.00,1093.22,600.00,2.60
2021-03-18 5:00:00,3.06,390.00,1065.99,600.00,2.60
2021-03-18 6:00:00,3.06,390.00,1101.26,600.00,2.60
2021-03-18 7:00:00,3.06,390.00,1069.23,600.00,2.60
2021-03-18 8:00:00,3.07,390.00,1078.49,600.00,2.60
2021-03-18 9:00:00,3.07,390.00,1065.40,600.00,2.60
2021-03-18 10:00:00,3.07,390.00,1071.97,600.00,2.60
2021-03-18 11:00:00,3.07,390.00,1071.28,600.00,2.60
2021-03-18 12:00:00,3.07,390.00,1073.96,600.00,2.60
2021-03-18 13:00:00,3.07,390.00,1069.65,600.00,2.60
2021-03-18 14:00:00,3.07,390.00,1054.47,600.00,2.60
2021-03-18 15:00:00,3.07,390.00,1064.84,600.00,2.60
2021-03-18 16:00:00,3.07,390.00,1101.53,600.00,2.60
2021-03-18 17:00:00,3.08,390.00,1002.08,600.00,2.60
2021-03-18 18:00:00,3.08,390.00,1015.06,600.00,2.60
2021-03-18 19:00:00,3.08,390.00,1047.68,600.00,2.60
2021-03-18 20:00:00,3.08,390.00,1038.26,600.00,2.60
2021-03-18 21:00:00,3.08,390.00,1038.80,600.00,2.60
2021-03-18 22:00:00,3.08,390.00,1039.02,600.00,2.60
2021-03-18 23:00:00,3.08,390.00,1039.02,600.00,2.60
2021-03-19 0:00:00,3.08,390.00,1039.02,600.00,2.60
2021-03-19 1:00:00,3.08,390.00,1039.02,600.00,2.60
2021-03-19 2:00:00,3.08,390.00,1039.02,600.00,2.60
2021-03-19 3:00:00,3.08,390.00,1039.02,600.00,2.60
2021-03-19 4:00:00,3.08,390.00,1039.02,600.00,2.60
2021-03-19 5:00:00,3.08,390.00,1039.02,600.00,2.60
2021-03-19 6:00:00,3.08,390.00,1039.02,600.00,2.60
2021-03-19 7:00:00,3.08,390.00,1039.02,600.00,2.60
2021-03-19 8:00:00,3.08,390.00,1039.02,600.00,2.60
2021-03-19 9:00:00,3.08,390.00,1039.02,600.00,2.60
2021-03-19 10:00:00,3.08,390.00,1039.02,600.00,2.60
2021-03-19 11:00:00,3.08,390.00,1039.02,600.00,2.60
2021-03-19 12:00:00,3.09,390.00,1030.91,600.00,2.60
2021-03-19 13:00:00,3.09,390.00,1030.91,600.00,2.60
2021-03-19 14:00:00,3.09,390.00,1030.91,600.00,2.60
2021-03-19 15:00:00,3.09,390.00,1030.91,600.00,2.60
2021-03-19 16:00:00,3.09,390.00,1030.91,600.00,2.60
2021-03-19 17:00:00,3.09,390.00,1030.91,600.00,2.60
2021-03-19 18:00:00,3.09,390.00,1030.91,600.00,2.60
2021-03-19 19:00:00,3.09,390.00,1030.91,600.00,2.60
2021-03-19 20:00:00,3.09,390.00,1030.91,600.00,2.60
2021-03-19 21:00:00,3.09,390.00,1030.91,600.00,2.60
2021-03-19 22:00:00,3.09,390.00,1030.91,600.00,2.60
2021-03-19 23:00:00,3.09,390.00,1030.91,600.00,2.60
2021-03-20 0:00:00,3.10,390.00,1023.86,600.00,2.60
2021-03-20 1:00:00,3.10,390.00,1023.86,600.00,2.60
2021-03-20 2:00:00,3.10,390.00,1023.86,600.00,2.60
2021-03-20 3:00:00,3.10,390.00,1023.86,600.00,2.60
2021-03-20 4:00:00,3.10,390.00,1023.86,600.00,2.60
2021-03-20 5:00:00,3.10,390.00,1023.86,600.00,2.60
2021-03-20 6:00:00,3.10,390.00,1023.86,600.00,2.60
2021-03-20 7:00:00,3.10,390.00,1023.86,600.00,2.60
2021-03-20 8:00:00,3.10,390.00,1023.86,600.00,2.60
2021-03-20 9:00:00,3.10,390.00,1023.86,600.00,2.60
2021-03-20 10:00:00,3.10,390.00,1023.86,600.00,2.60
2021-03-20 11:00:00,3.10,390.00,1023.86,600.00,2.60
2021-03-20 12:00:00,3.12,390.00,998.56,600.00,2.60
2021-03-20 13:00:00,3.12,390.00,998.56,600.00,2.60
2021-03-20 14:00:00,3.12,390.00,998.56,600.00,2.60
2021-03-20 15:00:00,3.12,390.00,998.56,600.00,2.60
2021-03-20 16:00:00,3.12,390.00,998.56,600.00,2.60
2021-03-20 17:00:00,3.12,390.00,998.56,600.00,2.60
2021-03-20 18:00:00,3.12,390.00,998.56,600.00,2.60
2021-03-20 19:00:00,3.12,390.00,998.56,600.00,2.60
2021-03-20 20:00:00,3.12,390.00,998.56,600.00,2.60
2021-03-20 21:00:00,3.12,390.00,998.56,600.00,2.60
2021-03-20 22:00:00,3.12,390.00,998.56,600.00,2.60
2021-03-20 23:00:00,3.12,390.00,998.56,600.00,2.60
2021-03-21 0:00:00,3.12,390.00,976.25,600.00,2.60
2021-03-21 1:00:00,3.12,390.00,976.25,600.00,2.60
2021-03-21 2:00:00,3.12,390.00,976.25,600.00,2.60
2021-03-21 3:00:00,3.12,390.00,976.25,600.00,2.60
2021-03-21 4:00:00,3.12,390.00,976.25,600.00,2.60
2021-03-21 5:00:00,3.12,390.00,976.25,600.00,2.60
2021-03-21 6:00:00,3.12,390.00,976.25,600.00,2.60
2021-03-21 7:00:00,3.12,390.00,976.25,600.00,2.60
2021-03-21 8:00:00,3.12,390.00,976.25,600.00,2.60
2021-03-21 9:00:00,3.12,390.00,976.25,600.00,2.60
2021-03-21 10:00:00,3.12,390.00,976.25,600.00,2.60
2021-03-21 11:00:00,3.12,390.00,976.25,600.00,2.60
2021-03-21 12:00:00,3.13,390.00,963.95,600.00,2.60
2021-03-21 13:00:00,3.13,390.00,963.95,600.00,2.60
2021-03-21 14:00:00,3.13,390.00,963.95,600.00,2.60
2021-03-21 15:00:00,3.13,390.00,963.95,600.00,2.60
2021-03-21 16:00:00,3.13,390.00,963.95,600.00,2.60
2021-03-21 17:00:00,3.13,390.00,963.95,600.00,2.60
2021-03-21 18:00:00,3.13,390.00,963.95,600.00,2.60
2021-03-21 19:00:00,3.13,390.00,963.95,600.00,2.60
2021-03-21 20:00:00,3.13,390.00,963.95,600.00,2.60
2021-03-21 21:00:00,3.13,390.00,963.95,600.00,2.60
2021-03-21 22:00:00,3.13,390.00,963.95,600.00,2.60
2021-03-21 23:00:00,3.13,390.00,963.95,600.00,2.60
2021-03-22 0:00:00,3.14,390.00,1001.31,600.00,2.60
2021-03-22 1:00:00,3.14,390.00,1001.31,600.00,2.60
2021-03-22 2:00:00,3.14,390.00,1001.31,600.00,2.60
2021-03-22 3:00:00,3.14,390.00,1001.31,600.00,2.60
2021-03-22 4:00:00,3.14,390.00,1001.31,600.00,2.60
2021-03-22 5:00:00,3.14,390.00,1001.31,600.00,2.60
2021-03-22 6:00:00,3.14,390.00,1001.31,600.00,2.60
2021-03-22 7:00:00,3.14,390.00,1001.31,600.00,2.60
2021-03-22 8:00:00,3.14,390.00,1001.31,600.00,2.60
2021-03-22 9:00:00,3.14,390.00,1001.31,600.00,2.60
2021-03-22 10:00:00,3.14,390.00,1001.31,600.00,2.60
2021-03-22 11:00:00,3.14,390.00,1001.31,600.00,2.60
2021-03-22 12:00:00,3.14,390.00,1001.31,600.00,2.60
2021-03-22 13:00:00,3.14,390.00,1001.31,600.00,2.60
2021-03-22 14:00:00,3.14,390.00,1001.31,600.00,2.60
2021-03-22 15:00:00,3.14,390.00,1001.31,600.00,2.60
2021-03-22 16:00:00,3.14,390.00,1001.31,600.00,2.60
2021-03-22 17:00:00,3.14,390.00,1001.31,600.00,2.60
2021-03-22 18:00:00,3.14,390.00,1001.31,600.00,2.60
2021-03-22 19:00:00,3.14,390.00,1001.31,600.00,2.60
2021-03-22 20:00:00,3.14,390.00,1001.31,600.00,2.60
2021-03-22 21:00:00,3.14,390.00,1001.31,600.00,2.60
2021-03-22 22:00:00,3.14,390.00,1001.31,600.00,2.60
2021-03-22 23:00:00,3.14,390.00,1001.31,600.00,2.60
2021-03-23 0:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-23 1:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-23 2:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-23 3:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-23 4:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-23 5:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-23 6:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-23 7:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-23 8:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-23 9:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-23 10:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-23 11:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-23 12:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-23 13:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-23 14:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-23 15:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-23 16:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-23 17:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-23 18:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-23 19:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-23 20:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-23 21:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-23 22:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-23 23:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-24 0:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-24 1:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-24 2:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-24 3:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-24 4:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-24 5:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-24 6:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-24 7:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-24 8:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-24 9:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-24 10:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-24 11:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-24 12:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-24 13:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-24 14:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-24 15:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-24 16:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-24 17:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-24 18:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-24 19:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-24 20:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-24 21:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-24 22:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-24 23:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-25 0:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-25 1:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-25 2:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-25 3:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-25 4:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-25 5:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-25 6:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-25 7:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-25 8:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-25 9:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-25 10:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-25 11:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-25 12:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-25 13:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-25 14:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-25 15:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-25 16:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-25 17:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-25 18:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-25 19:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-25 20:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-25 21:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-25 22:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-25 23:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-26 0:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-26 1:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-26 2:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-26 3:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-26 4:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-26 5:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-26 6:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-26 7:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-26 8:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-26 9:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-26 10:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-26 11:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-26 12:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-26 13:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-26 14:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-26 15:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-26 16:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-26 17:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-26 18:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-26 19:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-26 20:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-26 21:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-26 22:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-26 23:00:00,3.15,390.00,1007.78,600.00,2.60
2021-03-27 0:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-27 1:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-27 2:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-27 3:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-27 4:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-27 5:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-27 6:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-27 7:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-27 8:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-27 9:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-27 10:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-27 11:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-27 12:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-27 13:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-27 14:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-27 15:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-27 16:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-27 17:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-27 18:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-27 19:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-27 20:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-27 21:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-27 22:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-27 23:00:00,3.16,390.00,1007.78,600.00,2.60
2021-03-28 0:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-28 1:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-28 2:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-28 3:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-28 4:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-28 5:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-28 6:00:00,3.17,390.00,1007.78,600.00,2.60
2021-03-28 7:00:00,3.17,390.00,1007.78,600.00,2.60
