N,Q,A,TRI,OD
4.24,208,557.44,600,0.8
4.25,208,557.36,600,0.8
4.26,208,557.35,600,0.8
4.26,208,557.33,600,0.8
4.27,208,557.34,600,0.8
4.27,208,557.37,600,0.8
4.27,208,557.41,600,0.8
4.27,208,557.45,600,0.8
4.28,208,557.50,600,0.8
4.28,208,557.56,600,0.8
4.28,208,557.63,600,0.8
4.28,208,557.69,600,0.8
4.28,208,557.76,600,0.8
4.28,208,557.83,600,0.8
4.28,208,557.90,600,0.8
4.28,208,557.90,600,0.8
4.28,208,557.90,600,0.8
4.28,208,557.90,600,0.8
4.28,208,557.90,600,0.8
4.28,208,557.90,600,0.8
4.28,208,557.90,600,0.8
4.28,208,557.90,600,0.8
4.29,208,557.90,600,0.8
4.29,208,557.90,600,0.8
4.29,208,557.90,600,0.8
4.29,208,557.90,600,0.8
4.29,208,557.90,600,0.8
4.30,208,557.90,600,0.8
4.30,208,557.90,600,0.8
4.30,208,557.90,600,0.8
4.30,208,557.90,600,0.8
4.30,208,557.90,600,0.8
4.30,208,557.90,600,0.8
4.30,208,557.90,600,0.8
4.30,208,557.90,600,0.8
4.30,208,557.90,600,0.8
4.30,208,557.90,600,0.8
4.30,208,557.90,600,0.8
4.30,208,557.90,600,0.8
4.31,208.00,1087.65,600.00,2.00
4.36,208.00,1082.34,600.00,2.00
4.48,208.00,1079.69,600.00,2.00
4.62,208.00,1076.18,600.00,2.00
4.73,208.00,1072.82,600.00,2.00
4.82,208.00,1069.73,600.00,2.00
4.88,208.00,1067.28,600.00,2.00
4.93,208.00,1065.25,600.00,2.00
4.98,208.00,1063.67,600.00,2.00
5.01,208.00,1063.03,600.00,2.00
5.03,208.00,1061.19,600.00,2.00
5.06,208.00,1060.52,600.00,2.00
5.09,208.00,1059.43,600.00,2.00
5.10,208.00,1059.01,600.00,2.00
5.11,208.00,1058.66,600.00,2.00
5.12,208.00,1058.38,600.00,2.00
5.13,208.00,1057.98,600.00,2.00
5.13,208.00,1057.95,600.00,2.00
5.14,208.00,1058.12,600.00,2.00
5.14,208.00,1057.65,600.00,2.00
5.14,208.00,1057.53,600.00,2.00
5.14,208.00,1057.53,600.00,2.00
5.14,208.00,1057.53,600.00,2.00
5.14,208.00,1057.53,600.00,2.00
5.14,208.00,1057.53,600.00,2.00
5.14,208.00,1057.53,600.00,2.00
5.14,208.00,1057.53,600.00,2.00
5.14,208.00,1057.53,600.00,2.00
5.14,208.00,1057.53,600.00,2.00
5.14,208.00,1057.53,600.00,2.00
5.14,208.00,1057.53,600.00,2.00
5.14,208.00,1057.53,600.00,2.00
5.14,208.00,1057.53,600.00,2.00
5.14,208.00,1057.53,600.00,2.00
5.14,208.00,1057.53,600.00,2.00
5.14,208.00,1057.53,600.00,2.00
5.14,208.00,1057.53,600.00,2.00
5.14,208.00,1057.53,600.00,2.00
5.14,208.00,1057.53,600.00,2.00
5.14,208.00,1057.53,600.00,2.00
5.14,208.00,1057.53,600.00,2.00
5.14,208.00,1057.53,600.00,2.00
5.14,208.00,1057.53,600.00,2.00
5.14,208.00,1057.53,600.00,2.00
5.14,208.00,1057.53,600.00,2.00
5.14,208.00,1057.53,600.00,2.00
5.14,208.00,1057.53,600.00,2.00
5.14,208.00,1057.53,600.00,2.00
5.17,208.00,978.28,421.00,2.00
5.18,208.00,1005.23,421.00,2.00
5.18,208.00,1009.11,421.00,2.00
5.14,208.00,1009.54,421.00,2.00
5.10,208.00,1010.13,421.00,2.00
5.06,208.00,1010.98,421.00,2.00
5.03,208.00,1011.63,421.00,2.00
5.01,208.00,1012.40,421.00,2.00
4.99,208.00,1013.02,421.00,2.00
4.98,208.00,1013.31,421.00,2.00
4.97,208.00,1013.81,421.00,2.00
4.96,208.00,1014.22,421.00,2.00
4.96,208.00,1014.26,421.00,2.00
4.95,208.00,1014.59,421.00,2.00
4.95,208.00,1014.81,421.00,2.00
4.95,208.00,1015.00,421.00,2.00
4.94,208.00,1015.17,421.00,2.00
4.94,208.00,1015.25,421.00,2.00
4.94,208.00,1015.34,421.00,2.00
4.94,208.00,1015.37,421.00,2.00
4.94,208.00,1015.36,421.00,2.00
4.94,208.00,1015.54,421.00,2.00
4.94,208.00,1015.59,421.00,2.00
4.94,208.00,1015.64,421.00,2.00
4.93,208.00,1015.69,421.00,2.00
4.93,208.00,1015.73,421.00,2.00
4.93,208.00,1015.76,421.00,2.00
4.93,208.00,1015.80,421.00,2.00
4.93,208.00,1015.83,421.00,2.00
4.93,208.00,1015.87,421.00,2.00
4.93,208.00,1015.90,421.00,2.00
4.93,208.00,1015.93,421.00,2.00
4.93,208.00,1015.96,421.00,2.00
4.93,208.00,1015.99,421.00,2.00
4.93,208.00,1016.01,421.00,2.00
4.93,208.00,1016.04,421.00,2.00
4.94,208.00,1016.34,421.00,2.00
4.94,208.00,1016.34,421.00,2.00
4.94,208.00,1016.34,421.00,2.00
4.94,208.00,1016.34,421.00,2.00
4.94,208.00,1016.34,421.00,2.00
4.94,208.00,1016.34,421.00,2.00
4.94,208.00,1016.34,421.00,2.00
4.94,208.00,1016.34,421.00,2.00
4.94,208.00,1016.34,421.00,2.00
4.94,208.00,1016.34,421.00,2.00
4.94,208.00,1016.34,421.00,2.00
4.94,208.00,1016.34,421.00,2.00
4.94,208.00,678.99,80.00,2.00
4.97,208.00,777.24,80.00,2.00
5.04,208.00,835.14,80.00,2.00
5.11,208.00,853.07,80.00,2.00
5.20,208.00,856.93,80.00,2.00
5.32,208.00,856.68,80.00,2.00
5.41,208.00,855.62,80.00,2.00
5.47,208.00,854.15,80.00,2.00
5.51,208.00,853.04,80.00,2.00
5.52,208.00,851.81,80.00,2.00
5.53,208.00,851.17,80.00,2.00
5.53,208.00,850.61,80.00,2.00
5.54,208.00,850.43,80.00,2.00
5.54,208.00,850.27,80.00,2.00
5.54,208.00,850.00,80.00,2.00
5.54,208.00,849.75,80.00,2.00
5.54,208.00,849.79,80.00,2.00
5.54,208.00,849.88,80.00,2.00
5.54,208.00,849.78,80.00,2.00
5.54,208.00,849.39,80.00,2.00
5.54,208.00,851.09,80.00,2.00
5.54,208.00,849.89,80.00,2.00
5.54,208.00,849.73,80.00,2.00
5.54,208.00,849.86,80.00,2.00
5.54,208.00,1035.70,80.00,2.60
5.56,208.00,1034.96,80.00,2.60
5.61,208.00,1034.32,80.00,2.60
5.63,208.00,1033.47,80.00,2.60
5.64,208.00,1032.65,80.00,2.60
5.65,208.00,1032.03,80.00,2.60
5.65,208.00,1031.63,80.00,2.60
5.65,208.00,1031.33,80.00,2.60
5.65,208.00,1031.15,80.00,2.60
5.65,208.00,1031.01,80.00,2.60
5.65,208.00,1030.90,80.00,2.60
5.65,208.00,1030.81,80.00,2.60
5.65,208.00,1029.67,80.00,2.60
5.65,208.00,1029.67,80.00,2.60
5.65,208.00,1029.67,80.00,2.60
5.65,208.00,1029.67,80.00,2.60
5.65,208.00,1029.67,80.00,2.60
5.65,208.00,1029.67,80.00,2.60
5.65,208.00,1029.67,80.00,2.60
5.65,208.00,1029.67,80.00,2.60
5.65,208.00,1029.67,80.00,2.60
5.65,208.00,1029.67,80.00,2.60
5.65,208.00,1029.67,80.00,2.60
5.65,208.00,1029.67,80.00,2.60
5.65,208.00,1619.08,421.00,2.60
5.58,208.00,1322.65,421.00,2.60
5.42,208.00,1292.77,421.00,2.60
5.31,208.00,1290.27,421.00,2.60
5.27,208.00,1290.62,421.00,2.60
5.26,208.00,1291.01,421.00,2.60
5.24,208.00,1291.13,421.00,2.60
5.23,208.00,1291.41,421.00,2.60
5.23,208.00,1291.45,421.00,2.60
5.22,208.00,1291.60,421.00,2.60
5.21,208.00,1291.81,421.00,2.60
5.21,208.00,1291.82,421.00,2.60
5.21,208.00,1291.92,421.00,2.60
5.21,208.00,1291.96,421.00,2.60
5.20,208.00,1292.00,421.00,2.60
5.20,208.00,1292.01,421.00,2.60
5.20,208.00,1292.03,421.00,2.60
5.20,208.00,1292.03,421.00,2.60
5.20,208.00,1292.01,421.00,2.60
5.20,208.00,1292.00,421.00,2.60
5.20,208.00,1291.98,421.00,2.60
5.20,208.00,1291.96,421.00,2.60
5.20,208.00,1291.93,421.00,2.60
5.20,208.00,1291.90,421.00,2.60
5.20,208.00,1414.69,600.00,2.60
5.20,208.00,1384.54,600.00,2.60
5.21,208.00,1381.41,600.00,2.60
5.25,208.00,1380.73,600.00,2.60
5.30,208.00,1379.67,600.00,2.60
5.35,208.00,1378.33,600.00,2.60
5.38,208.00,1377.04,600.00,2.60
5.41,208.00,1375.74,600.00,2.60
5.42,208.00,1374.88,600.00,2.60
5.44,208.00,1374.08,600.00,2.60
5.45,208.00,1373.49,600.00,2.60
5.46,208.00,1373.09,600.00,2.60
5.47,208.00,1372.68,600.00,2.60
5.48,208.00,1372.31,600.00,2.60
5.48,208.00,1372.16,600.00,2.60
5.48,208.00,1371.69,600.00,2.60
5.49,208.00,1371.87,600.00,2.60
5.49,208.00,1371.68,600.00,2.60
5.49,208.00,1371.45,600.00,2.60
5.50,208.00,1371.12,600.00,2.60
5.50,208.00,1371.24,600.00,2.60
5.50,208.00,1371.15,600.00,2.60
5.50,208.00,1371.08,600.00,2.60
5.50,208.00,1371.03,600.00,2.60
5.50,208.00,1370.98,600.00,2.60
5.50,208.00,1370.94,600.00,2.60
5.50,208.00,1370.91,600.00,2.60
5.50,208.00,1370.88,600.00,2.60
5.50,208.00,1370.85,600.00,2.60
5.50,208.00,1370.83,600.00,2.60
5.50,208.00,1370.81,600.00,2.60
5.50,208.00,1370.79,600.00,2.60
5.50,208.00,1370.77,600.00,2.60
5.50,208.00,1370.75,600.00,2.60
5.50,208.00,1370.74,600.00,2.60
5.51,208.00,1370.73,600.00,2.60
5.51,208.00,1370.73,600.00,2.60
5.51,208.00,1351.40,600.00,2.60
5.51,208.00,1308.45,600.00,2.60
5.50,208.00,1252.73,600.00,2.60
5.46,208.00,1192.55,600.00,2.60
5.39,208.00,1131.88,600.00,2.60
5.29,208.00,1074.72,600.00,2.60
5.16,208.00,1018.83,600.00,2.60
5.00,208.00,966.74,600.00,2.60
4.83,208.00,917.41,600.00,2.60
4.64,208.00,871.20,600.00,2.60
4.44,208.00,826.73,600.00,2.60
4.24,208.00,785.39,600.00,2.60
4.02,208.00,756.35,600.00,2.60
3.81,208.00,741.20,600.00,2.60
3.60,208.00,732.68,600.00,2.60
3.42,208.00,727.20,600.00,2.60
3.26,208.00,736.83,600.00,2.60
3.26,208.00,736.83,600.00,2.60
3.14,208.00,772.89,600.00,2.60
3.04,208.00,737.12,600.00,2.60
2.96,208.00,658.28,600.00,2.60
2.90,208.00,710.95,600.00,2.60
2.84,208.00,696.66,600.00,2.60
2.80,208.00,657.70,600.00,2.60
2.77,208.00,667.83,600.00,2.60
2.75,208.00,669.82,600.00,2.60
2.73,208.00,637.19,600.00,2.60
2.72,208.00,669.84,600.00,2.60
2.71,208.00,668.71,600.00,2.60
2.70,208.00,694.16,600.00,2.60
2.70,208.00,636.94,600.00,2.60
2.70,208.00,694.62,600.00,2.60
2.69,208.00,681.76,600.00,2.60
2.69,208.00,689.66,600.00,2.60
2.69,208.00,621.69,600.00,2.60
2.69,208.00,519.82,600.00,2.60
2.69,208.00,687.04,600.00,2.60
2.70,208.00,612.60,600.00,2.60
2.70,208.00,633.95,600.00,2.60
2.71,208.00,586.39,600.00,2.60
2.71,208.00,615.89,600.00,2.60
2.71,208.00,677.63,600.00,2.60
2.71,208.00,637.90,600.00,2.60
2.71,208.00,564.79,600.00,2.60
2.72,208.00,639.28,600.00,2.60
2.72,208.00,603.15,600.00,2.60
2.73,208.00,574.86,600.00,2.60
2.73,208.00,691.55,600.00,2.60
2.73,208.00,594.98,600.00,2.60
2.77,208.00,545.02,600.00,2.60
2.77,208.00,545.02,600.00,2.60
2.77,208.00,545.02,600.00,2.60
2.77,208.00,545.02,600.00,2.60
2.77,208.00,545.02,600.00,2.60
2.77,208.00,545.02,600.00,2.60
2.77,208.00,545.02,600.00,2.60
2.77,208.00,545.02,600.00,2.60
2.77,208.00,545.02,600.00,2.60
2.77,208.00,545.02,600.00,2.60
2.80,208.00,545.02,600.00,2.60
2.80,208.00,545.02,600.00,2.60
2.80,208.00,545.02,600.00,2.60
2.80,208.00,545.02,600.00,2.60
2.80,208.00,545.02,600.00,2.60
2.80,208.00,545.02,600.00,2.60
2.80,208.00,545.02,600.00,2.60
2.80,208.00,545.02,600.00,2.60
2.80,208.00,545.02,600.00,2.60
2.80,208.00,545.02,600.00,2.60
2.80,208.00,545.02,600.00,2.60
2.80,208.00,545.02,600.00,2.60
2.83,208.00,524.17,600.00,2.60
2.83,208.00,524.17,600.00,2.60
2.83,208.00,524.17,600.00,2.60
2.83,208.00,524.17,600.00,2.60
2.83,208.00,524.17,600.00,2.60
2.83,208.00,524.17,600.00,2.60
2.83,208.00,524.17,600.00,2.60
2.83,208.00,524.17,600.00,2.60
2.83,208.00,524.17,600.00,2.60
2.83,208.00,524.17,600.00,2.60
2.83,208.00,524.17,600.00,2.60
2.83,208.00,524.17,600.00,2.60
2.86,208.00,522.83,600.00,2.60
2.86,208.00,522.83,600.00,2.60
2.86,208.00,522.83,600.00,2.60
2.86,208.00,522.83,600.00,2.60
2.86,208.00,522.83,600.00,2.60
2.86,208.00,522.83,600.00,2.60
2.86,208.00,522.83,600.00,2.60
2.86,208.00,522.83,600.00,2.60
2.86,208.00,522.83,600.00,2.60
2.86,208.00,522.83,600.00,2.60
2.86,208.00,522.83,600.00,2.60
2.86,208.00,522.83,600.00,2.60
2.87,208.00,513.30,600.00,2.60
2.87,208.00,513.30,600.00,2.60
2.87,208.00,513.30,600.00,2.60
2.87,208.00,513.30,600.00,2.60
2.87,208.00,513.30,600.00,2.60
2.87,208.00,513.30,600.00,2.60
2.88,208.00,513.30,600.00,2.60
2.88,208.00,513.30,600.00,2.60
2.88,208.00,513.30,600.00,2.60
2.88,208.00,513.30,600.00,2.60
2.88,208.00,513.30,600.00,2.60
2.88,208.00,513.30,600.00,2.60
2.89,208.00,501.47,600.00,2.60
2.89,208.00,501.47,600.00,2.60
2.89,208.00,501.47,600.00,2.60
2.89,208.00,501.47,600.00,2.60
2.89,208.00,501.47,600.00,2.60
2.89,208.00,501.47,600.00,2.60
2.89,208.00,501.47,600.00,2.60
2.89,208.00,501.47,600.00,2.60
2.89,208.00,501.47,600.00,2.60
2.89,208.00,501.47,600.00,2.60
2.89,208.00,501.47,600.00,2.60
2.89,208.00,501.47,600.00,2.60
2.90,208.00,502.03,600.00,2.60
2.90,208.00,502.03,600.00,2.60
2.90,208.00,502.03,600.00,2.60
2.90,208.00,502.03,600.00,2.60
2.90,208.00,502.03,600.00,2.60
2.90,208.00,502.03,600.00,2.60
2.90,208.00,502.03,600.00,2.60
2.90,208.00,502.03,600.00,2.60
2.90,208.00,502.03,600.00,2.60
2.90,208.00,502.03,600.00,2.60
2.90,208.00,502.03,600.00,2.60
2.90,208.00,502.03,600.00,2.60
2.91,208.00,492.10,600.00,2.60
2.91,208.00,492.10,600.00,2.60
2.91,208.00,492.10,600.00,2.60
2.91,208.00,492.10,600.00,2.60
2.91,208.00,492.10,600.00,2.60
2.91,208.00,492.10,600.00,2.60
2.92,208.00,479.53,600.00,2.60
2.92,208.00,479.53,600.00,2.60
2.92,208.00,479.53,600.00,2.60
2.92,208.00,479.53,600.00,2.60
2.92,208.00,479.53,600.00,2.60
2.92,208.00,479.53,600.00,2.60
2.93,208.00,495.88,600.00,2.60
2.93,208.00,495.88,600.00,2.60
2.93,208.00,495.88,600.00,2.60
2.93,208.00,495.88,600.00,2.60
2.93,208.00,495.88,600.00,2.60
2.93,208.00,495.88,600.00,2.60
2.93,208.00,495.88,600.00,2.60
2.93,208.00,495.88,600.00,2.60
2.93,208.00,495.88,600.00,2.60
2.93,208.00,495.88,600.00,2.60
2.93,208.00,495.88,600.00,2.60
2.93,208.00,495.88,600.00,2.60
2.94,208.00,449.01,600.00,2.60
2.94,208.00,449.01,600.00,2.60
2.94,208.00,449.01,600.00,2.60
2.94,208.00,449.01,600.00,2.60
2.94,208.00,449.01,600.00,2.60
2.94,208.00,449.01,600.00,2.60
2.94,208.00,449.01,600.00,2.60
2.94,208.00,449.01,600.00,2.60
2.94,208.00,449.01,600.00,2.60
2.94,208.00,449.01,600.00,2.60
2.94,208.00,449.01,600.00,2.60
2.94,208.00,449.01,600.00,2.60
2.94,208.00,449.01,600.00,2.60
2.94,208.00,449.01,600.00,2.60
2.94,208.00,449.01,600.00,2.60
2.94,208.00,449.01,600.00,2.60
2.94,208.00,449.01,600.00,2.60
2.94,208.00,449.01,600.00,2.60
2.95,208.00,476.64,600.00,2.60
2.95,208.00,476.64,600.00,2.60
2.95,208.00,476.64,600.00,2.60
2.95,208.00,476.64,600.00,2.60
2.95,208.00,476.64,600.00,2.60
2.95,208.00,476.64,600.00,2.60
2.95,208.00,476.64,600.00,2.60
2.95,208.00,476.64,600.00,2.60
2.95,208.00,476.64,600.00,2.60
2.95,208.00,476.64,600.00,2.60
2.95,208.00,476.64,600.00,2.60
2.95,208.00,476.64,600.00,2.60
2.95,208.00,476.64,600.00,2.60
2.95,208.00,476.64,600.00,2.60
2.95,208.00,476.64,600.00,2.60
2.95,208.00,476.64,600.00,2.60
2.95,208.00,476.64,600.00,2.60
2.95,208.00,476.64,600.00,2.60
2.95,208.00,476.64,600.00,2.60
2.95,208.00,476.64,600.00,2.60
2.95,208.00,476.64,600.00,2.60
2.95,208.00,476.64,600.00,2.60
2.95,208.00,476.64,600.00,2.60
2.95,208.00,476.64,600.00,2.60
2.96,208.00,486.19,600.00,2.60
2.96,208.00,486.19,600.00,2.60
2.96,208.00,486.19,600.00,2.60
2.96,208.00,486.19,600.00,2.60
2.96,208.00,486.19,600.00,2.60
2.96,208.00,486.19,600.00,2.60
2.96,208.00,486.19,600.00,2.60
2.96,208.00,486.19,600.00,2.60
2.96,208.00,486.19,600.00,2.60
2.96,208.00,486.19,600.00,2.60
2.96,208.00,486.19,600.00,2.60
2.96,208.00,486.19,600.00,2.60
2.96,208.00,486.19,600.00,2.60
2.96,208.00,486.19,600.00,2.60
2.96,208.00,486.19,600.00,2.60
2.96,208.00,486.19,600.00,2.60
2.96,208.00,486.19,600.00,2.60
2.96,208.00,486.19,600.00,2.60
2.96,208.00,486.19,600.00,2.60
2.96,208.00,486.19,600.00,2.60
2.96,208.00,486.19,600.00,2.60
2.96,208.00,486.19,600.00,2.60
2.96,208.00,486.19,600.00,2.60
2.96,208.00,486.19,600.00,2.60
2.96,208.00,486.19,600.00,2.60
2.96,208.00,486.19,600.00,2.60
2.96,208.00,486.19,600.00,2.60
2.96,208.00,486.19,600.00,2.60
2.96,208.00,486.19,600.00,2.60
2.96,208.00,486.19,600.00,2.60
2.97,208.00,493.79,600.00,2.60
2.97,208.00,493.79,600.00,2.60
2.97,208.00,493.79,600.00,2.60
2.97,208.00,493.79,600.00,2.60
2.97,208.00,493.79,600.00,2.60
2.97,208.00,493.79,600.00,2.60
2.97,208.00,493.79,600.00,2.60
2.97,208.00,493.79,600.00,2.60
2.97,208.00,493.79,600.00,2.60
2.97,208.00,493.79,600.00,2.60
2.97,208.00,493.79,600.00,2.60
2.97,208.00,493.79,600.00,2.60
2.97,208.00,493.79,600.00,2.60
2.97,208.00,493.79,600.00,2.60
2.97,208.00,493.79,600.00,2.60
2.97,208.00,493.79,600.00,2.60
2.97,208.00,493.79,600.00,2.60
2.97,208.00,493.79,600.00,2.60
2.97,208.00,493.79,600.00,2.60
2.97,208.00,493.79,600.00,2.60
2.97,208.00,493.79,600.00,2.60
2.97,208.00,493.79,600.00,2.60
2.97,208.00,493.79,600.00,2.60
2.97,208.00,493.79,600.00,2.60
2.98,208.00,537.71,600.00,2.60
2.98,208.00,537.71,600.00,2.60
2.98,208.00,537.71,600.00,2.60
2.98,208.00,537.71,600.00,2.60
2.98,208.00,537.71,600.00,2.60
2.98,208.00,537.71,600.00,2.60
2.98,208.00,537.71,600.00,2.60
2.98,208.00,537.71,600.00,2.60
2.98,208.00,537.71,600.00,2.60
2.98,208.00,537.71,600.00,2.60
2.98,208.00,537.71,600.00,2.60
2.98,208.00,537.71,600.00,2.60
2.99,208.00,473.28,600.00,2.60
2.99,208.00,473.28,600.00,2.60
2.99,208.00,473.28,600.00,2.60
2.99,208.00,473.28,600.00,2.60
2.99,208.00,473.28,600.00,2.60
2.99,208.00,473.28,600.00,2.60
2.99,208.00,473.28,600.00,2.60
2.99,208.00,473.28,600.00,2.60
2.99,208.00,473.28,600.00,2.60
2.99,208.00,473.28,600.00,2.60
2.99,208.00,473.28,600.00,2.60
2.99,208.00,473.28,600.00,2.60
3.00,208.00,439.12,421.00,2.60
3.00,208.00,454.96,421.00,2.60
2.95,208.00,441.96,421.00,2.60
2.95,208.00,441.96,421.00,2.60
2.92,208.00,424.46,421.00,2.60
2.89,208.00,454.59,421.00,2.60
2.87,208.00,447.88,421.00,2.60
2.85,208.00,443.73,421.00,2.60
2.84,208.00,454.66,421.00,2.60
2.83,208.00,446.90,421.00,2.60
2.82,208.00,441.90,421.00,2.60
2.81,208.00,449.41,421.00,2.60
2.80,208.00,437.13,421.00,2.60
2.80,208.00,432.73,421.00,2.60
2.79,208.00,356.56,421.00,2.60
2.79,208.00,436.91,421.00,2.60
2.79,208.00,443.87,421.00,2.60
2.78,208.00,403.35,421.00,2.60
2.78,208.00,474.93,421.00,2.60
2.78,208.00,480.57,421.00,2.60
2.78,208.00,446.32,421.00,2.60
2.78,208.00,447.78,421.00,2.60
2.78,208.00,435.00,421.00,2.60
2.78,208.00,429.80,421.00,2.60
2.77,208.00,433.24,421.00,2.60
2.77,208.00,433.24,421.00,2.60
2.77,208.00,433.24,421.00,2.60
2.77,208.00,433.24,421.00,2.60
2.77,208.00,433.24,421.00,2.60
2.77,208.00,433.24,421.00,2.60
2.77,208.00,433.24,421.00,2.60
2.77,208.00,433.24,421.00,2.60
2.77,208.00,433.24,421.00,2.60
2.77,208.00,433.24,421.00,2.60
2.77,208.00,433.24,421.00,2.60
2.77,208.00,462.70,421.00,2.60
2.77,208.00,462.70,421.00,2.60
2.77,208.00,462.70,421.00,2.60
2.77,208.00,462.70,421.00,2.60
2.77,208.00,462.70,421.00,2.60
2.77,208.00,462.70,421.00,2.60
2.77,208.00,462.70,421.00,2.60
2.77,208.00,462.70,421.00,2.60
2.77,208.00,462.70,421.00,2.60
2.77,208.00,462.70,421.00,2.60
2.77,208.00,462.70,421.00,2.60
2.77,208.00,462.70,421.00,2.60
2.78,208.00,273.13,80.00,2.60
2.78,208.00,345.77,80.00,2.60
2.78,208.00,379.83,80.00,2.60
2.72,208.00,383.16,80.00,2.60
2.64,208.00,390.10,80.00,2.60
2.57,208.00,392.60,80.00,2.60
2.53,208.00,394.90,80.00,2.60
2.50,208.00,397.13,80.00,2.60
2.49,208.00,398.93,80.00,2.60
2.48,208.00,400.38,80.00,2.60
2.47,208.00,401.51,80.00,2.60
2.46,208.00,402.40,80.00,2.60
2.46,208.00,403.11,80.00,2.60
2.46,208.00,403.68,80.00,2.60
2.46,208.00,404.15,80.00,2.60
2.46,208.00,404.54,80.00,2.60
2.45,208.00,404.87,80.00,2.60
2.45,208.00,405.15,80.00,2.60
2.45,208.00,405.37,80.00,2.60
2.45,208.00,405.60,80.00,2.60
2.45,208.00,405.77,80.00,2.60
2.45,208.00,405.93,80.00,2.60
2.45,208.00,406.07,80.00,2.60
2.45,208.00,406.21,80.00,2.60
2.45,208.00,407.24,80.00,2.60
2.45,208.00,407.24,80.00,2.60
2.45,208.00,407.24,80.00,2.60
2.45,208.00,407.24,80.00,2.60
2.45,208.00,407.24,80.00,2.60
2.45,208.00,407.24,80.00,2.60
2.45,208.00,407.24,80.00,2.60
2.45,208.00,407.24,80.00,2.60
2.45,208.00,407.24,80.00,2.60
2.45,208.00,407.24,80.00,2.60
2.45,208.00,407.24,80.00,2.60
2.45,208.00,304.33,80.00,2.00
2.44,208.00,306.02,80.00,2.00
2.42,208.00,306.97,80.00,2.00
2.41,208.00,307.54,80.00,2.00
2.40,208.00,307.94,80.00,2.00
2.40,208.00,308.29,80.00,2.00
2.40,208.00,308.52,80.00,2.00
2.40,208.00,308.74,80.00,2.00
2.40,208.00,308.89,80.00,2.00
2.40,208.00,309.02,80.00,2.00
2.40,208.00,309.20,80.00,2.00
2.40,208.00,309.32,80.00,2.00
2.40,208.00,309.40,80.00,2.00
2.40,208.00,309.54,80.00,2.00
2.40,208.00,309.69,80.00,2.00
2.40,208.00,309.53,80.00,2.00
2.40,208.00,309.63,80.00,2.00
2.40,208.00,309.80,80.00,2.00
2.40,208.00,309.96,80.00,2.00
2.40,208.00,310.15,80.00,2.00
2.40,208.00,310.05,80.00,2.00
2.40,208.00,310.12,80.00,2.00
2.40,208.00,310.10,80.00,2.00
2.40,208.00,450.91,421.00,2.00
2.38,208.00,334.68,421.00,2.00
2.36,208.00,298.92,421.00,2.00
2.37,208.00,301.26,421.00,2.00
2.40,208.00,308.03,421.00,2.00
2.43,208.00,312.26,421.00,2.00
2.45,208.00,206.74,421.00,2.00
2.47,208.00,286.13,421.00,2.00
2.49,208.00,303.05,421.00,2.00
2.50,208.00,297.68,421.00,2.00
2.51,208.00,268.37,421.00,2.00
2.51,208.00,318.92,421.00,2.00
2.52,208.00,297.26,421.00,2.00
2.53,208.00,299.82,421.00,2.00
2.53,208.00,299.22,421.00,2.00
2.54,208.00,288.97,421.00,2.00
2.54,208.00,289.28,421.00,2.00
2.54,208.00,294.34,421.00,2.00
2.54,208.00,294.09,421.00,2.00
2.54,208.00,285.60,421.00,2.00
2.55,208.00,321.51,421.00,2.00
2.55,208.00,300.62,421.00,2.00
2.55,208.00,303.87,421.00,2.00
2.55,208.00,289.44,421.00,2.00
2.53,208.00,293.36,421.00,2.00
2.54,208.00,293.36,421.00,2.00
2.54,208.00,293.36,421.00,2.00
2.54,208.00,293.36,421.00,2.00
2.54,208.00,293.36,421.00,2.00
2.54,208.00,293.36,421.00,2.00
2.54,208.00,293.36,421.00,2.00
2.54,208.00,293.36,421.00,2.00
2.54,208.00,293.36,421.00,2.00
2.54,208.00,293.36,421.00,2.00
2.54,208.00,293.36,421.00,2.00
2.55,208.00,283.32,421.00,2.00
2.55,208.00,283.32,421.00,2.00
2.55,208.00,283.32,421.00,2.00
2.55,208.00,283.32,421.00,2.00
2.55,208.00,283.32,421.00,2.00
2.55,208.00,283.32,421.00,2.00
2.55,208.00,283.32,421.00,2.00
2.55,208.00,283.32,421.00,2.00
2.55,208.00,283.32,421.00,2.00
2.55,208.00,283.32,421.00,2.00
2.55,208.00,283.32,421.00,2.00
2.55,208.00,283.32,421.00,2.00
2.55,208.00,308.62,600.00,2.00
2.56,208.00,287.65,600.00,2.00
2.57,208.00,292.71,600.00,2.00
2.60,208.00,288.86,600.00,2.00
2.63,208.00,295.79,600.00,2.00
2.66,208.00,295.17,600.00,2.00
2.68,208.00,289.06,600.00,2.00
2.70,208.00,315.11,600.00,2.00
2.71,208.00,301.91,600.00,2.00
2.72,208.00,293.03,600.00,2.00
2.73,208.00,287.91,600.00,2.00
2.74,208.00,300.87,600.00,2.00
2.74,208.00,287.82,600.00,2.00
2.75,208.00,287.18,600.00,2.00
2.75,208.00,285.54,600.00,2.00
2.75,208.00,292.83,600.00,2.00
2.76,208.00,293.47,600.00,2.00
2.76,208.00,301.30,600.00,2.00
2.76,208.00,295.56,600.00,2.00
2.76,208.00,287.02,600.00,2.00
2.76,208.00,282.95,600.00,2.00
2.76,208.00,294.49,600.00,2.00
2.77,208.00,275.68,600.00,2.00
2.77,208.00,268.42,600.00,2.00
2.77,208.00,268.42,600.00,2.00
2.77,208.00,268.42,600.00,2.00
